"Sweep (n)","APD","APD value (ms)","APD value (mV)"
31,"APD 20",1.1,27.6499980686699
31,"APD 50",7.1,-10.6999992526137
31,"APD 90",30.4,-62.3999956414106
32,"APD 20",1,28.5499980058056
32,"APD 50",7.1,-10.5999992595986
32,"APD 90",30.1,-62.4499956379181
33,"APD 20",1,28.5499980058056
33,"APD 50",7,-10.7499992491212
33,"APD 90",29.5,-62.3999956414106
34,"APD 20",1.1,27.4499980826397
34,"APD 50",7,-10.549999263091
34,"APD 90",30,-62.1999956553804
35,"APD 20",0.999999999999996,28.949997977866
35,"APD 50",7,-10.7999992456288
35,"APD 90",29.8,-62.1999956553804
36,"APD 20",1,27.749998061685
36,"APD 50",6.9,-10.6499992561061
36,"APD 90",29.6,-62.1499956588729
37,"APD 20",1.1,27.2499980966096
37,"APD 50",7,-10.6999992526137
37,"APD 90",29.6,-62.1999956553804
38,"APD 20",0.999999999999996,28.7499979918358
38,"APD 50",7,-10.8999992386438
38,"APD 90",29.8,-62.0999956623653
39,"APD 20",1.1,27.2999980931171
39,"APD 50",7,-10.2999992805533
39,"APD 90",30.5,-62.0499956658578
40,"APD 20",0.999999999999996,27.9499980477151
40,"APD 50",7.1,-10.9499992351514
40,"APD 90",30.7,-62.0999956623653
