"Sweep (n)","APD","APD value (ms)","APD value (mV)"
73,"APD 20",26.7,4.79999966472389
73,"APD 50",63.9,-26.0999981769361
73,"APD 90",117.9,-67.3999952921646
74,"APD 20",26.5,4.79999966472389
74,"APD 50",63.9,-26.1999981699512
74,"APD 90",117,-67.3999952921646
75,"APD 20",28,4.79999966472389
75,"APD 50",64.3,-26.1999981699512
75,"APD 90",117.7,-67.3999952921646
76,"APD 20",26.4,4.49999968567865
76,"APD 50",63.3,-26.2999981629663
76,"APD 90",118,-67.3999952921646
77,"APD 20",25.6,4.59999967869373
77,"APD 50",62.3,-26.2999981629663
77,"APD 90",115.9,-67.3999952921646
78,"APD 20",25.8,4.39999969266356
78,"APD 50",63.1,-26.3999981559814
78,"APD 90",119.5,-67.4999952851797
79,"APD 20",26.3,4.49999968567865
79,"APD 50",63.9,-26.2999981629663
79,"APD 90",121.1,-67.3999952921646
80,"APD 20",27.5,4.1999997066334
80,"APD 50",64.7,-26.4999981489965
80,"APD 90",120.9,-67.4999952851797
81,"APD 20",25.7,4.09999971361832
81,"APD 50",64.5,-26.5999981420116
81,"APD 90",120.4,-67.5999952781948
82,"APD 20",27.6,4.49999968567865
82,"APD 50",64.9,-26.3999981559814
82,"APD 90",118.8,-67.5999952781948
