"Sweep (n)","APD","APD value (ms)","APD value (mV)"
72,"APD 20",1.7,29.3999979464338
72,"APD 50",13.7,-10.0499992980156
72,"APD 90",43.6,-62.4499956379181
73,"APD 20",1.7,29.5499979359564
73,"APD 50",14,-10.0499992980156
73,"APD 90",43.2,-62.4499956379181
74,"APD 20",1.7,28.8499979848509
74,"APD 50",13.6,-10.1499992910307
74,"APD 90",43.5,-62.5999956274407
75,"APD 20",1.7,29.3499979499263
75,"APD 50",13.8,-10.2999992805533
75,"APD 90",43.6,-62.6499956239483
76,"APD 20",1.7,28.9999979743735
76,"APD 50",13.7,-10.2499992840458
76,"APD 90",42.4,-62.5999956274407
77,"APD 20",1.6,29.3999979464338
77,"APD 50",13.4,-10.2999992805533
77,"APD 90",41.7,-62.6499956239483
78,"APD 20",1.6,29.4499979429414
78,"APD 50",13.3,-10.0499992980156
78,"APD 90",42.9,-62.6499956239483
79,"APD 20",1.6,29.3999979464338
79,"APD 50",13.3,-10.1499992910307
79,"APD 90",41.6,-62.6999956204558
80,"APD 20",1.6,29.6999979254791
80,"APD 50",13,-9.9999993015081
80,"APD 90",42,-62.6499956239483
81,"APD 20",1.6,29.1499979638961
81,"APD 50",12.9,-9.94999930500056
81,"APD 90",41.5,-62.7499956169633
