"Sweep (n)","APD","APD value (ms)","APD value (mV)"
53,"APD 20",4.7,-0.649999954598027
53,"APD 50",10.1,-27.3999980861322
53,"APD 90",29.4,-63.2999955785463
54,"APD 20",4.6,-0.799999944120648
54,"APD 50",10.1,-27.6499980686699
54,"APD 90",29.3,-63.3999955715614
55,"APD 20",4.7,-0.649999954598027
55,"APD 50",10.2,-27.5999980721624
55,"APD 90",29.6,-63.2999955785463
56,"APD 20",4.8,-1.29999990919605
56,"APD 50",10.4,-27.9999980442227
56,"APD 90",29.9,-63.4499955680689
57,"APD 20",4.6,-0.499999965075405
57,"APD 50",10.2,-27.5499980756548
57,"APD 90",29.5,-63.3499955750538
58,"APD 20",4.7,-0.699999951105567
58,"APD 50",10.2,-27.6499980686699
58,"APD 90",29.3,-63.3999955715614
59,"APD 20",4.4,-0.299999979045243
59,"APD 50",9.9,-27.3499980896247
59,"APD 90",29.4,-63.3499955750538
60,"APD 20",4.8,-1.79999987427146
60,"APD 50",10.2,-28.0499980407302
60,"APD 90",29.8,-63.4999955645765
61,"APD 20",4.6,-1.39999990221113
61,"APD 50",10.2,-27.8999980512076
61,"APD 90",29.5,-63.3999955715614
62,"APD 20",4.59999999999999,-0.99999993015081
62,"APD 50",10.3,-27.7999980581925
62,"APD 90",29.8,-63.2999955785463
