"Sweep (n)","APD","APD value (ms)","APD value (mV)"
91,"APD 20",0.800000000000001,34.0999976181426
91,"APD 50",9.3,-6.79999952502551
91,"APD 90",38,-62.2999956483955
92,"APD 20",0.800000000000001,34.6499975797256
92,"APD 50",9.1,-6.84999952153305
92,"APD 90",36.5,-62.1999956553804
93,"APD 20",0.699999999999999,35.149997544801
93,"APD 50",9.2,-6.64999953550289
93,"APD 90",36.3,-62.2999956483955
94,"APD 20",0.800000000000001,34.6999975762331
94,"APD 50",9.1,-6.84999952153305
94,"APD 90",36.3,-62.2499956518879
95,"APD 20",0.699999999999999,34.9499975587708
95,"APD 50",9,-6.64999953550289
95,"APD 90",36.1,-62.2499956518879
96,"APD 20",0.699999999999999,34.6499975797256
96,"APD 50",9,-6.44999954947273
96,"APD 90",36,-62.1999956553804
97,"APD 20",0.800000000000001,34.2499976076653
97,"APD 50",8.9,-6.44999954947273
97,"APD 90",35.9,-62.1999956553804
98,"APD 20",0.699999999999999,36.5499974470121
98,"APD 50",9,-6.24999956344256
98,"APD 90",35.6,-62.1499956588729
99,"APD 20",0.599999999999998,36.6499974400272
99,"APD 50",8.9,-6.14999957042748
99,"APD 90",35.4,-62.0499956658578
100,"APD 20",0.599999999999998,37.2499973981177
100,"APD 50",8.6,-5.44999961932192
100,"APD 90",35.8,-61.9999956693502
