"Sweep (n)","APD","APD value (ms)","APD value (mV)"
74,"APD 20",12,30.1999978905545
74,"APD 50",49.1,-7.399999483116
74,"APD 90",79.6,-57.4999959836716
75,"APD 20",12.4,30.0999978975394
75,"APD 50",48.1,-7.399999483116
75,"APD 90",79.5,-57.4999959836716
76,"APD 20",12.4,29.8999979115092
76,"APD 50",48.4,-7.59999946914616
76,"APD 90",79.4,-57.4999959836716
77,"APD 20",12.5,30.0999978975394
77,"APD 50",48.4,-7.49999947613108
77,"APD 90",79.7,-57.5999959766867
78,"APD 20",13.1,29.9999979045243
78,"APD 50",49.6,-7.59999946914616
78,"APD 90",80.7,-57.4999959836716
79,"APD 20",12.5,29.8999979115092
79,"APD 50",48.9,-7.59999946914616
79,"APD 90",80.4,-57.3999959906565
80,"APD 20",13,29.4999979394489
80,"APD 50",49.6,-7.69999946216124
80,"APD 90",80.7,-57.4999959836716
81,"APD 20",13.5,29.3999979464338
81,"APD 50",50.7,-7.79999945517632
81,"APD 90",82.2,-57.3999959906565
82,"APD 20",13.7,29.2999979534187
82,"APD 50",50,-7.99999944120648
82,"APD 90",81.8,-57.3999959906565
83,"APD 20",12.7,29.0999979673886
83,"APD 50",48.4,-7.99999944120648
83,"APD 90",80.6,-57.3999959906565
