"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
824,6.2,272.99998093117
825,6.2,274.999980791471
826,6.2,274.499980826396
827,6.2,274.499980826396
828,6.2,265.999981420114
829,6.2,273.999980861321
830,6.2,273.999980861321
831,6.2,273.499980896245
832,6.2,274.999980791471
833,6.2,270.999981070868
