"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
745,6.2,278.999980512075
746,6.2,279.999980442225
747,6.2,278.999980512075
748,6.2,277.999980581924
749,6.2,279.999980442225
750,6.2,273.499980896245
751,6.1,274.999980791471
752,6.2,277.499980616848
753,6.2,282.999980232678
754,6.2,276.499980686698
