"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
15,6,408.999971431683
16,6.1,388.999972828663
17,6.1,434.9999696156
18,6.1,423.999970383941
19,6.1,434.499969650525
20,6.1,387.999972898512
21,6.1,434.499969650525
22,6,394.999972409571
23,6,436.49996951083
24,6,450.999968498017
