"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703042",-73.2899948807529,46.5499967485202,119.839991629273,255.099982181472,-23.4999983585444,0.275771644662753,1.8,10.84,37.94
"18703046",-70.6934950621163,58.0099959480485,128.703491010165,289.799979757708,-27.5999980721624,0.497331769434538,1.98,28.46,60.68
"18703053",-68.0759952449466,70.7799950560744,138.855990301021,322.099977501577,-54.0999962211591,0.339411254969544,0.759999999999999,8.32,36.14
"18703057",-60.0744958038449,46.7299967359474,106.804492539792,176.099987699559,-10.9999992316589,0.395979797464467,3.12,13.48,43.94
"18703060",-73.0939948944433,56.3499960639982,129.443990958441,360.79997479841,-29.4166646119364,0.327626141949767,1.2,11.32,32.68
"18704028",-66.2904953696623,69.4199951510692,135.710490520732,206.699985562172,-52.8999963049785,0.46197643037521,1.02,33.5,86.54
"18704034",-73.3814948743617,49.7599965243043,123.141491398666,323.29997741776,-13.1999990779907,0.329983164553721,5.4,24.9,46.2
"18704040",-72.2094949562249,54.7699961743599,126.979491130585,354.499975238461,-14.3999989941717,0.271057599454843,4.44,18.38,37.34
"18704044",-74.4474947999024,76.0099946907631,150.457489490666,279.199980498104,-55.7999961024152,0.537401153701777,0.76,22.58,60.04
"18704048",-73.9874948320331,61.5799956986869,135.56749053072,310.699978297855,-64.8999954667878,0.172062650088726,0.5,3.92,22.86
"18704053",-73.6784948536165,64.9299954646921,138.608490318309,300.899978982383,-47.5999966751782,0.30169889330626,1,14.58,42.74
"18704057",-68.8899951880893,50.1299964984601,119.019991686549,256.799982062727,-11.3999992037193,0.278128667266708,6.28,23.38,51.04
"18710039",-76.1509946809144,43.1899969832135,119.340991664128,286.499979988206,-23.9999983236195,0.172062650088727,1.34,7.8,23.66
"18710043",-68.7664951967157,50.4799964740129,119.246491670729,326.099977222183,-25.7499982013834,0.358267435801184,1.32,10.54,38.82
"18710047",-65.9319953947032,49.1699965655153,115.101991960219,302.899978842684,-24.1999983096496,0.341768277573498,1.26,11.02,35.06
"18710051",-73.1994948870742,49.1999965634199,122.399491450494,290.199979729765,-21.5999984912577,0.337054232365587,1.5,10.68,39.94
