"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703015",-70.7819950559347,38.6199973024243,109.401992358359,122.199991464429,-40.5999971641227,0.443120249543569,4.59055555555555,0.0965286759262283,13.7,38.24,72.76
"18703022",-71.4319950105327,45.2099968421181,116.641991852651,154.599989201314,-31.0999978276901,1.21622366364086,6.23266666666667,0.195136966035008,6.18,35.66,89.34
"18703027",-77.1359946121129,55.3699961324504,132.505990744563,242.899983033635,-49.6999965284957,0.216846079563874,2.72266666666667,0.0796447402903554,0.72,8.88,40.96
"18703031",-75.0259947594947,6.54999954248781,81.5759943019825,95.3999933363873,-8.49999940628189,0.157920514464996,1.97583333333333,0.0799260300961599,2.54,7.92,29.86
"18703035",-76.4119946626837,57.8099959620183,134.221990624702,265.499981455041,-39.4166639134443,0.381837661840737,3.80066666666667,0.100465969612543,1.82,17.7,57.22
"18703039",-77.3189945993305,25.4599982216396,102.77899282097,132.799990724028,-35.1999975413083,0.478475588602897,5.3985,0.0886312102626466,11.48,42.56,91.88
"18704005",-74.86199477095,47.4799966835605,122.34199145451,153.899989250209,-49.0999965704045,0.242773328207381,3.39105555555556,0.0715922591741814,0.739999999999999,11.44,51.34
"18704014",-71.473995007599,52.4999963329175,123.973991340517,187.999986868353,-54.199996214174,0.164991582276861,2.265,0.0728439656851485,0.6,6.06,33.92
"18704021",-76.2249946757455,47.6899966688921,123.914991344638,355.299975182583,-9.79999931547795,0.16499158227686,2.25988888888889,0.0730087143169153,4.8,15.58,34.44
"18710005",-75.7339947100415,44.3699969007914,120.103991610833,270.79998108484,-18.1999987287448,0.299341870702304,2.92305555555556,0.102407178041271,2.06,11,46.72
"18710012",-83.3559941776509,47.529996680068,130.885990857719,306.099978619161,-40.1999971920624,0.273414622058799,2.80388888888889,0.0975126450774397,1.1,9.86,39.76
"18710020",-63.6529955538895,63.5999955575915,127.252991111481,229.599983962626,-49.9999965075403,0.223917147375739,1.90294444444444,0.117668777997936,0.66,5.6,30.54
"18710024",-85.252994045147,36.3999974574895,121.652991502637,233.299983704183,-37.9999973457306,0.216846079563875,2.23266666666667,0.0971242518201891,0.900000000000001,7.52,33.1
