"Sweep (n)","Ediast (mV)"
9,-74.1774948187617
10,-74.172494819111
11,-74.1624948198095
12,-74.1449948210318
13,-74.1124948233019
14,-74.1074948236512
15,-74.172494819111
16,-74.1699948192856
17,-74.1824948184125
18,-74.1799948185871
