"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
63,19.9,337.499976425894
64,19.9,341.499976146497
65,19.9,337.999976390969
66,19.9,317.499977822878
67,19.8,308.499978451532
