"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
16,19.4,365.999974435191
17,19.4,350.999975482929
18,19.4,367.999974295493
19,19.3,356.999975063847
20,19.4,351.499975448005
