"Sweep (n)","APD","APD value (ms)","APD value (mV)"
658,"APD 20",0.4,30.3999978765846
658,"APD 50",2.7,-13.8999990290963
658,"APD 90",21.6,-71.3999950127678
659,"APD 20",0.4,30.4499978730922
659,"APD 50",2.7,-13.7499990395736
659,"APD 90",21.7,-71.1999950267377
660,"APD 20",0.500000000000001,27.9499980477151
660,"APD 50",2.7,-13.2999990710058
660,"APD 90",21.8,-71.3499950162603
661,"APD 20",0.499999999999999,29.4499979429414
661,"APD 50",2.8,-13.9999990221113
661,"APD 90",21.8,-71.3499950162603
662,"APD 20",0.4,31.9999977648259
662,"APD 50",2.7,-13.6499990465586
662,"APD 90",21.8,-71.2999950197528
