"Sweep (n)","APD","APD value (ms)","APD value (mV)"
390,"APD 20",2.2,33.2499976775144
390,"APD 50",22.2,-6.14999957042748
390,"APD 90",99.8,-58.9999958788978
391,"APD 20",2.3,33.0999976879918
391,"APD 50",22.9,-6.2999995599501
391,"APD 90",99.7,-59.0999958719129
392,"APD 20",2.2,33.5499976565597
392,"APD 50",23,-6.19999956693502
392,"APD 90",100.1,-58.9499958823903
393,"APD 20",2.1,33.3499976705295
393,"APD 50",22.2,-6.24999956344256
393,"APD 90",100.5,-59.0499958754053
394,"APD 20",2.2,33.1499976844994
394,"APD 50",22.2,-6.24999956344256
394,"APD 90",100.3,-58.9999958788978
