"Sweep (n)","APD","APD value (ms)","APD value (mV)"
411,"APD 20",0.9,29.1999979604037
411,"APD 50",7.7,-11.5999991897494
411,"APD 90",34.3,-64.6999954807574
412,"APD 20",0.9,27.6999980651774
412,"APD 50",7.6,-11.6499991862569
412,"APD 90",34.3,-64.6499954842499
413,"APD 20",0.9,28.8999979813584
413,"APD 50",7.6,-10.9999992316589
413,"APD 90",34.3,-64.5999954877423
414,"APD 20",0.899999999999999,27.9999980442227
414,"APD 50",7.6,-11.3499992072117
414,"APD 90",34.5,-64.749995477265
415,"APD 20",0.800000000000001,29.4999979394489
415,"APD 50",7.6,-11.3499992072117
415,"APD 90",34.6,-64.5999954877423
