"Sweep (n)","APD","APD value (ms)","APD value (mV)"
225,"APD 20",0.499999999999999,34.3999975971879
225,"APD 50",6.8,-11.1499992211815
225,"APD 90",48.7,-69.749995128019
226,"APD 20",0.499999999999999,34.6999975762331
226,"APD 50",6.9,-11.0499992281665
226,"APD 90",48.6,-69.7999951245265
227,"APD 20",0.6,31.0499978311827
227,"APD 50",6.8,-11.2999992107042
227,"APD 90",48.7,-69.8499951210341
228,"APD 20",0.499999999999999,34.2999976041728
228,"APD 50",6.8,-10.9999992316589
228,"APD 90",48.7,-69.749995128019
229,"APD 20",0.6,31.449997803243
229,"APD 50",6.8,-11.099999224674
229,"APD 90",48.5,-69.7999951245265
