"Sweep (n)","APD","APD value (ms)","APD value (mV)"
524,"APD 20",1.2,21.3499985087198
524,"APD 50",5.9,-12.9999990919605
524,"APD 90",30.5,-58.5999959068375
525,"APD 20",1.1,22.0999984563329
525,"APD 50",5.9,-12.9999990919605
525,"APD 90",30.5,-58.5999959068375
526,"APD 20",1.1,22.2499984458555
526,"APD 50",5.7,-12.4999991268851
526,"APD 90",30.6,-58.7499958963601
527,"APD 20",1.2,21.2499985157047
527,"APD 50",5.9,-12.5499991233927
527,"APD 90",30.6,-58.5499959103299
528,"APD 20",1.2,21.1999985191972
528,"APD 50",5.8,-12.6499991164078
528,"APD 90",30.6,-58.649995903345
