"Sweep (n)","Peak x (ms)","Peak y (mV)"
38,6.4,53.3999962700533
39,6.4,52.9999962979929
40,6.4,52.4999963329175
41,6.4,51.9999963678421
42,6.4,51.6999963887969
43,6.4,51.799996381812
44,6.4,51.8499963783195
45,6.4,52.6499963224402
46,6.4,52.3999963399025
47,6.4,52.9499963014854
