"Sweep (n)","Peak x (ms)","Peak y (mV)"
391,9,66.2499953724912
392,9.1,66.1999953759836
393,9.3,66.3999953620138
394,8.9,66.1499953794761
395,8.9,66.049995386461
396,9.3,66.2499953724912
397,9.2,66.1499953794761
398,9,66.3499953655063
399,9.2,66.1999953759836
400,8.6,66.2999953689987
