"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
1,"APD 10",23,38.0859356910151,553.7
1,"APD 30",57.5500000000001,15.8081047179053,588.25
1,"APD 50",82.5500000000001,-6.53076140855548,613.25
1,"APD 70",112.25,-28.9306626883673,642.95
1,"APD 90",154.7,-51.2084936614771,685.4
2,"APD 10",23.0999999999999,38.635252071174,1012.65
2,"APD 30",58.5999999999999,16.1743156380112,1048.15
2,"APD 50",85.75,-6.46972625520449,1075.3
2,"APD 70",119.85,-28.8085923816653,1109.4
2,"APD 90",163.35,-51.330563968179,1152.9
3,"APD 10",21.9499999999998,38.818357531227,1465.5
3,"APD 30",57,16.7236320181701,1500.55
3,"APD 50",81.3999999999999,-5.43212864823773,1524.95
3,"APD 70",110.45,-27.5268541612946,1554
3,"APD 90",150.05,-49.6826148277024,1593.6
4,"APD 10",21.8499999999999,38.2690411510681,1923
4,"APD 30",54.5,16.5405265581171,1955.65
4,"APD 50",77.7,-5.18798803483379,1978.85
4,"APD 70",108.8,-26.9165026277847,2009.95
4,"APD 90",151.25,-48.7670875274376,2052.4
5,"APD 10",21.5499999999997,38.1469708443661,2378.15
5,"APD 30",54.4000000000001,16.2963859447132,2411
5,"APD 50",79.5499999999997,-5.67626926164168,2436.15
5,"APD 70",110.3,-27.4658190079436,2466.9
5,"APD 90",152.1,-49.3774390609475,2508.7
6,"APD 10",20.3499999999999,38.1469708443661,2796.45
6,"APD 30",53.0999999999999,16.2963859447132,2829.2
6,"APD 50",78.0499999999997,-5.55419895493971,2854.15
6,"APD 70",109.2,-27.4658190079436,2885.3
6,"APD 90",149.25,-49.2553687542455,2925.35
7,"APD 10",20.3499999999999,38.0249005376641,3216
7,"APD 30",52.0500000000002,15.9912101779583,3247.7
7,"APD 50",76.75,-6.04248018174759,3272.4
7,"APD 70",108.3,-28.0761705414535,3303.95
7,"APD 90",149.3,-50.1708960545103,3344.95
8,"APD 10",21.6000000000004,38.2080059977171,3621.1
8,"APD 30",55.3000000000002,15.8691398712563,3654.8
8,"APD 50",80.25,-6.28662079515153,3679.75
8,"APD 70",112.6,-28.5034166149104,3712.1
8,"APD 90",153.8,-50.7202124346692,3753.3
9,"APD 10",22.0500000000002,37.9638653843132,4062.4
9,"APD 30",55.25,15.5639641045014,4095.6
9,"APD 50",80.0500000000002,-6.77490202195942,4120.4
