"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
2,11.6,349.999975552785
3,11.5,350.999975482929
4,11.5,340.999976181421
5,11.4,333.999976670372
6,11.5,337.499976425894
7,11.5,320.49997761333
8,11.6,349.499975587709
9,11.6,327.999977089467
10,11.5,347.499975727402
11,11.5,350.999975482929
