"Sweep (n)","Peak x (s)","Peak y (mV)"
1,180.05,41.5649394320213
2,130.05,43.6401346459548
3,159.1,42.6635721923391
4,147.1,41.8090800454253
5,169.5,41.2597636652664
6,147.75,42.0532206588292
7,167.2,42.0532206588292
8,150.2,42.1142558121802
9,157.05,40.7714824384585
10,156.55,40.1000957515976
11,137.2,39.8559551381937
12,145.2,39.9780254448957
13,163.650000000001,39.0014629912799
14,193.3,36.4379865505385
15,145.25,38.3911114577701
16,151.7,38.3300763044191
17,152.2,37.4145490041543
18,145.25,37.3535138508033
19,158.6,38.1469708443661
20,156.25,36.5600568572405
21,181.3,36.2548810904855
22,136.65,37.1704083907503
23,139.099999999999,38.2690411510681
24,167.650000000001,37.4755841575053
25,140.4,38.574216917823
26,184.200000000001,38.452146611121
27,156.1,38.696287224525
28,170.950000000001,37.6586896175582
29,156.75,38.574216917823
30,157.15,38.9404278379289
31,147.400000000001,39.1235332979819
32,161.1,38.635252071174
33,152.35,36.9873029306974
34,159.1,36.2548810904855
35,165.150000000001,36.1328107837836
36,161.200000000001,38.452146611121
37,142.799999999999,38.0859356910151
38,146.9,38.452146611121
39,156.200000000001,38.2080059977171
40,170.4,36.1938459371346
41,181.6,35.5834944036247
42,168.6,36.1328107837836
43,158.5,37.1704083907503
44,153.699999999999,38.635252071174
45,171,38.2690411510681
46,174.85,37.7807599242602
47,169.200000000001,37.5366193108563
48,159.15,37.9638653843132
49,162.1,37.2314435441013
50,162.900000000001,37.0483380840484
51,151.649999999998,37.4755841575053
52,163.099999999999,37.5976544642072
53,168.599999999999,38.0859356910151
54,151.849999999999,38.513181764472
55,168.75,39.3676739113858
56,159,40.3442363650016
57,164.150000000001,38.2690411510681
58,216.800000000003,40.9545878985114
59,202.399999999998,42.5415018856371
60,215.299999999999,37.9638653843132
61,174.5,34.301756183254
62,277.300000000003,34.362791336605
63,235.549999999999,36.8652326239954
64,230.149999999998,38.0249005376641
65,278.499999999996,36.4379865505385
66,221.650000000001,37.9638653843132
67,249.900000000001,38.0859356910151
68,241.099999999999,39.6728496781408
69,239.75,39.9169902915447
70,242.099999999999,39.1845684513329
71,209.700000000001,40.1611309049486
72,209.950000000001,39.6118145247898
73,184.449999999997,40.5273418250545
74,169.899999999998,40.5883769784055
75,198.549999999999,39.9169902915447
76,180.800000000003,39.0624981446309
77,182.549999999999,38.9404278379289
78,171.350000000002,39.4287090647368
79,187,39.5507793714388
80,171.049999999999,39.9780254448957
81,188.799999999999,39.4287090647368
82,194.899999999998,39.9780254448957
83,185.900000000001,41.3207988186174
84,165.700000000001,40.7714824384585
85,173.699999999997,40.8325175918095
86,183.299999999999,40.9545878985114
87,161.349999999999,41.2597636652664
88,170.700000000001,40.6494121317565
89,163.900000000001,40.5883769784055
90,190.950000000001,38.574216917823
91,159.549999999999,39.6118145247898
92,169.950000000001,39.5507793714388
93,157.949999999997,39.6118145247898
94,154.049999999996,39.7949199848427
95,174.849999999999,38.757322377876
96,146.25,39.9780254448957
97,179.600000000006,38.757322377876
98,176.650000000001,38.635252071174
99,163.25,39.5507793714388
100,163.099999999999,38.8793926845779
101,152.200000000004,39.0624981446309
102,187.399999999994,38.757322377876
103,181.400000000001,38.818357531227
104,178.25,39.1235332979819
105,195.099999999999,38.3300763044191
106,167.299999999996,38.3300763044191
107,169.349999999999,37.8417950776112
108,186.799999999996,38.1469708443661
109,179.550000000003,37.3535138508033
110,204.299999999996,38.2690411510681
111,198.599999999999,37.7807599242602
112,184.25,37.2924786974523
113,188.150000000001,37.6586896175582
114,190.349999999999,38.3911114577701
115,195.849999999999,37.5976544642072
116,225.950000000004,38.0859356910151
117,169.75,37.3535138508033
118,169.650000000001,38.0859356910151
119,195.549999999996,37.4145490041543
120,170.599999999999,38.2690411510681
121,165.450000000004,38.2080059977171
122,224,37.9028302309622
123,188.599999999999,37.2314435441013
124,189.5,38.1469708443661
125,175.650000000001,37.7197247709092
126,171.549999999996,39.4897442180878
127,178.25,39.3066387580348
128,218.849999999999,38.9404278379289
129,177.400000000001,38.9404278379289
130,247.400000000001,37.4145490041543
131,190.099999999999,35.8886701703796
132,175.350000000006,36.4379865505385
133,246.900000000001,37.1093732373994
134,175.550000000003,36.6821271639425
135,194.699999999997,37.1704083907503
136,214.349999999999,37.3535138508033
137,593.75,34.5458967966579
138,302.299999999996,39.0624981446309
139,257.800000000003,41.1376933585644
140,205.5,39.4897442180878
141,175.75,36.7431623172934
142,199.150000000001,36.9262677773464
143,189.599999999999,36.3769513971875
144,188.850000000006,37.2924786974523
145,163.600000000006,38.3911114577701
146,157.849999999999,38.3911114577701
147,158.700000000004,38.3911114577701
148,174.049999999996,38.0859356910151
149,155.449999999997,38.9404278379289
150,175.299999999996,38.757322377876
151,175.25,39.4897442180878
152,165.849999999999,39.7949199848427
153,182.449999999997,39.0014629912799
154,159.900000000001,38.696287224525
155,179.599999999999,40.2832012116506
156,174.550000000003,39.3066387580348
157,160.899999999994,39.2456036046839
158,168.349999999999,39.1845684513329
159,174.149999999994,39.1235332979819
160,181.599999999999,39.1235332979819
161,150.949999999997,39.1845684513329
162,149.75,39.9169902915447
163,189,39.4897442180878
164,191.550000000003,38.818357531227
165,164.650000000001,39.4287090647368
166,166.75,39.1235332979819
167,166.25,38.3300763044191
168,184.550000000003,38.452146611121
169,154.349999999999,38.2690411510681
170,150,38.3300763044191
171,175.850000000006,37.9638653843132
172,157.700000000004,38.635252071174
173,182.699999999997,37.9028302309622
174,161.549999999996,37.1704083907503
175,176.150000000001,37.2924786974523
176,170.75,38.2080059977171
177,213.75,38.574216917823
178,170.549999999996,37.7807599242602
179,182.649999999994,38.0249005376641
180,151.199999999997,38.452146611121
181,161.75,37.8417950776112
182,168.349999999991,38.513181764472
183,187.350000000006,38.8793926845779
184,195.550000000003,38.818357531227
185,162.75,38.452146611121
186,165.800000000003,36.8652326239954
187,170.050000000003,37.1704083907503
188,176.349999999991,37.4755841575053
189,162.800000000003,36.6210920105915
190,204.949999999997,37.2924786974523
191,162.099999999991,37.1093732373994
192,222,38.2080059977171
193,179.099999999991,37.4145490041543
194,175.349999999991,38.3911114577701
195,166.850000000006,39.0624981446309
196,165.199999999997,37.7197247709092
197,185.949999999997,38.0859356910151
198,190.25,37.9028302309622
199,174.649999999994,37.6586896175582
200,175.450000000012,37.3535138508033
201,190.949999999997,37.7807599242602
202,182.949999999997,38.1469708443661
203,172.25,37.7807599242602
204,164.900000000009,38.3300763044191
205,169.149999999994,37.1704083907503
206,208.100000000006,38.696287224525
207,179.850000000006,37.6586896175582
208,178.650000000009,38.2080059977171
209,174.5,37.1704083907503
210,166.649999999994,37.5366193108563
211,182.300000000003,35.6445295569757
212,191.799999999988,37.9028302309622
213,195.399999999994,37.4145490041543
214,163.75,38.2080059977171
215,153,39.6118145247898
216,160.399999999994,38.1469708443661
