"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"21412047",-65.4119231626316,48.3160377441738,113.727960906805,143.576042985191,-66.58324879059,8.09872966718992,11.1751111111111,0.724711332770336,36.36,70.04,167.24
"21504006",-62.2949799513035,43.5156229331188,105.810602884422,167.297355335052,-3.98559551381936,5.67571043032402,8.738,0.649543423017169,25.64,45.88,129.04
"21504014",-81.9680747200066,47.7764869885511,129.744561708558,208.248891475896,-27.86865102006,12.6619254284471,9.08933333333333,1.39305325969419,12.04,40.64,136.6
"21504024",-65.2444427018365,45.1470925821907,110.391535284027,98.6816359378738,-12.4450677682659,5.88784246467999,9.34611111111111,0.629977794473279,35.68,60.56,139.76
"21504033",-74.3576014486722,50.4522681114584,124.809869560131,144.790642536875,-3.2470701582725,3.94094179381302,8.72977777777778,0.451436668164103,40.76,62.44,130.08
"21504041",-78.4295617044832,46.779172582796,125.208734287279,214.013661709897,-65.8904998000563,1.37650120070982,9.15333333333333,0.150382505540038,23.44,57.68,137.4
"21504050",-58.0555392346974,42.9589823345578,101.014521569255,146.69188756376,-3.98864727148693,3.21026478658693,6.80255555555555,0.471920407024849,22.88,48.08,107.08
"21504058",-76.7694665684897,48.4295631294067,125.199029697896,207.925405163135,-20.4010000075669,0.867384318255504,9.03422222222222,0.0960109566623153,24.2,60.96,135.44
"21504066",-65.2976043204052,41.3470439345583,106.644648254964,143.386834009804,-35.5834944036245,2.26274169979695,11.0133333333333,0.205454754824178,31.4,55.96,161.04
"21504075",-76.6489221406216,46.0473610941177,122.696283234739,243.572986477778,-20.8618154153669,2.46073159852919,8.88688888888889,0.276894606120911,7.64,38.68,134.56
"21504083",-82.3081015593249,41.9183329699235,124.226434529248,236.492908689064,-9.08203081862664,1.28693434175952,7.76722222222222,0.165687848878273,24.36,49.08,116.04
"21621008",-78.0710412136995,45.7031228292182,123.774164042918,103.677363239652,-115.145868554302,7.1276363543604,10.6837777777778,0.667145695335021,51.6,72.48,163.04
"21621020",-84.8995931354545,50.9497046112689,135.849297746723,129.882806330898,-49.5513892479975,7.08992399269712,11.1342222222222,0.636768680487327,53.32,74.56,164.24
"21621036",-73.2595180047346,27.7697740716315,101.029292076366,70.1599087769581,-18.9880362074916,2.0553237106489,6.08133333333333,0.337972546149238,41.52,62.6,90.64
"21621047",-55.3637058664588,23.8030994553509,79.1668053218098,12.8631585687202,-69.3939176024029,1.33878883904653,9.13,0.146636236478262,54.44,94.64,135.44
"21621061",-74.4306605272333,38.2879620486069,112.71862257584,48.9288306838179,-18.1610098795857,30.6884343034962,12.0011111111111,2.55713275374007,91.96,143.4,184.64
"21621073",-61.9522065300843,39.0338116225559,100.98601815264,117.849725847751,-23.0651844513374,14.9623794899073,7.88044444444444,1.89867203498345,49.16,74.04,105.04
"21621084",-71.6453213040611,28.2775865475117,99.9229078515728,52.4261449708292,-59.4207735448519,0.45254833995939,1.176,0.384820016972271,35.88,57.32,131.64
"21621102",-85.8154866466394,41.8792704717789,127.694757118418,169.213859150272,-4.39147928360343,5.50600480283925,6.18977777777778,0.889531902519446,30.24,44.8,92
"21621115",-56.8569308931907,45.4345681544738,102.291499047665,88.9465289783913,-29.2327866974545,2.06003775585681,6.97633333333333,0.295289467608124,46.24,73.92,107
"21621124",-61.1301240495999,47.3724342733676,108.502558322968,77.600093970443,-20.6115712866278,1.70177032005562,8.83611111111111,0.192592680044019,66.28,98.72,134.12
"21723038",-64.880917328478,38.2415753320601,103.122492660538,22.5707997091945,-14.2150872154445,4.92146319705837,8.17088888888889,0.602316744724161,33.32,55.52,121.24
"21723052",-70.9423184077644,44.7198465087338,115.662164916498,142.605584046911,-11.8560785384289,3.837232799239,7.14377777777778,0.537143360082604,43.32,70.28,104.24
"21723067",-71.0245937944816,45.1165750055152,116.141168799997,74.4110072078543,-8.92333941991407,2.36645069437098,10.4131111111111,0.227256836993308,41.84,66.32,158.32
"21723077",-73.406185478237,43.8781717440237,117.284357222261,211.224355201757,-5.30395482620065,5.70399470157149,10.502,0.543134136504617,35.12,67.76,157.16
"21726007",-78.5719567172511,42.4536112648117,121.025567982063,143.50280080117,-30.8227524422477,46.4757717047878,11.0683333333333,4.19898554778989,57.76,82.72,159.56
"21726047",-62.2935761427764,42.2930888114986,104.586664954275,47.3541237273622,-52.148435023082,3.0169889330626,10.1202222222222,0.298114889852698,42.6,67.36,158.84
"21727006",-69.5337491387304,39.1900616151345,108.723810753865,19.6929922286955,-30.5389389791655,2.20617315730203,10.124,0.217915167651326,38.04,71.44,148.96
"21728018",-77.9214440528363,55.9313938277763,133.852837880613,150.665276046909,-32.519529705405,48.9459313937328,9.24877777777778,5.29215130580131,55.84,75.52,118.68
"21728026",-67.1259733741874,53.1866429815825,120.31261635577,168.933097444859,-9.68627883680139,66.6330290138123,11.5914444444444,5.74846640840765,41.84,69.56,187.64
"21728034",-73.1650966225006,50.7421850898755,123.907281712376,131.649774020409,-59.1735811737804,1.80076526942174,10.9722222222222,0.164120378985273,64.16,101.32,162.36
