"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
73,10.9,276.4999806867
74,10.9,283.999980162831
75,10.9,279.499980477152
76,10.9,284.499980127907
77,10.9,289.499979778661
