"Sweep (n)","APD","APD value (ms)","APD value (mV)"
116,"APD 10",15,37.4023445860075
116,"APD 20",35.2,24.2645269095419
116,"APD 50",85.2,-15.1153567831671
116,"APD 70",101.2,-41.3269052206033
116,"APD 90",109.8,-67.6361099102224
117,"APD 10",15,37.4328621648147
117,"APD 20",35.2,24.2614751516612
117,"APD 50",85.6,-15.0177005309843
117,"APD 70",101.6,-41.1376962319992
117,"APD 90",110.2,-67.2332778699684
118,"APD 10",15.2,37.3168953653476
118,"APD 20",35.4,24.2675786674227
118,"APD 50",85.6,-15.1306155725706
118,"APD 70",101.4,-41.372681588814
118,"APD 90",110,-67.7642837412123
119,"APD 10",15.2,37.2131355974034
119,"APD 20",35.2,24.1485601100749
119,"APD 50",84.6,-15.2038577617077
119,"APD 70",100.6,-41.4672860831161
119,"APD 90",109.2,-67.767335499093
120,"APD 10",15,37.3352059126319
120,"APD 20",34.8,24.2614751516612
120,"APD 50",84.4,-15.2618411614412
120,"APD 70",100.2,-41.2231454526591
120,"APD 90",108.8,-67.7063003414787
