"Sweep (n)","APD","APD value (ms)","APD value (mV)"
38,"APD 20",41.4,26.1108404273728
38,"APD 50",102.8,-13.2446292022905
38,"APD 90",130.2,-65.5670180670996
39,"APD 20",41.6,26.1322027325377
39,"APD 50",103,-13.0310061506407
39,"APD 90",130.6,-65.7287612347773
40,"APD 20",42,26.0375982382357
40,"APD 50",103.8,-13.1408694343463
40,"APD 90",131.2,-65.3778090784954
41,"APD 20",42,26.0650640591621
41,"APD 50",103.6,-13.1683352552727
41,"APD 90",131,-65.286256342074
42,"APD 20",41,26.1138921852535
42,"APD 50",103,-13.0798342767321
42,"APD 90",130.8,-65.8477797921251
