"Sweep (n)","APD","APD value (ms)","APD value (mV)"
23,"APD 10",24.6,35.1989753961334
23,"APD 20",57.6,21.7071538055052
23,"APD 50",130,-18.6950687772423
23,"APD 70",145,-45.5291758223439
23,"APD 90",152,-72.8027360022679
24,"APD 10",24.6,35.0738533230242
24,"APD 20",57.2,21.6644291951752
24,"APD 50",130.2,-18.7866215136637
24,"APD 70",145.4,-45.6848154742602
24,"APD 90",152.2,-72.1313492685113
25,"APD 10",24.8,35.0921638703085
25,"APD 20",58,21.6979985318631
25,"APD 50",129.6,-18.6584476826738
25,"APD 70",144.6,-45.4284678122804
25,"APD 90",151.6,-72.6043717400217
26,"APD 10",24.8,35.0982673860699
26,"APD 20",57.6,21.7285161106702
26,"APD 50",129.6,-18.6950687772423
26,"APD 70",144.6,-45.4986582435368
26,"APD 90",151.6,-72.781373697103
27,"APD 10",24.6,35.128784964877
27,"APD 20",58.6,21.6857915003402
27,"APD 50",129.4,-18.7347416296916
27,"APD 70",144.2,-45.538331095986
27,"APD 90",151.2,-72.7478043604151
