"Sweep (n)","APD","APD value (ms)","APD value (mV)"
67,"APD 10",9,51.4343273215218
67,"APD 20",23.2,38.616944222531
67,"APD 50",52.2,-0.277709967144801
67,"APD 70",62.4,-26.2115484374363
67,"APD 90",67.4,-52.3101818332862
68,"APD 10",9,51.3519298587426
68,"APD 20",23.8,38.4674080863761
68,"APD 50",52.2,-0.18920898860415
68,"APD 70",62.4,-26.1688238271063
68,"APD 90",67.2,-51.4434825951639
69,"APD 10",8.8,51.4038097427147
69,"APD 20",23.2,38.5375985176324
69,"APD 50",52.2,-0.308227545951922
69,"APD 70",62.4,-26.5899664146446
69,"APD 90",67.2,-51.7974865093265
70,"APD 10",8.8,51.3977062269533
70,"APD 20",23.4,38.3758553499547
70,"APD 50",52.4,-0.177001957081302
70,"APD 70",62.8,-26.5716558673603
70,"APD 90",67.6,-51.6906749835016
71,"APD 10",9,51.3854991954304
71,"APD 20",23.2,38.4338387496882
71,"APD 50",53.4,-0.433349619061119
71,"APD 70",63.4,-26.0986333958499
71,"APD 90",68.4,-52.3284923805705
