"Sweep (n)","APD","APD value (ms)","APD value (mV)"
185,"APD 10",12,36.6363533579488
185,"APD 20",31.2,23.2452397773841
185,"APD 50",82.6,-16.6351322077617
185,"APD 70",100,-43.1243906123427
185,"APD 90",108.6,-69.3298355340176
186,"APD 10",11.8,36.697388515563
186,"APD 20",31,23.3459477874476
186,"APD 50",83,-16.2994388408833
186,"APD 70",101,-43.0389413916828
186,"APD 90",109.6,-69.4915787016953
187,"APD 10",11.8,36.7553719152966
187,"APD 20",31,23.3764653662547
187,"APD 50",83.2,-16.409302124589
187,"APD 70",101.2,-43.1610117069113
187,"APD 90",109.8,-69.5953384696395
188,"APD 10",12.2,36.581421716096
188,"APD 20",31.2,23.2696538404298
188,"APD 50",83.8,-16.5405277134596
188,"APD 70",101.4,-43.2098398330027
188,"APD 90",110,-69.6380630799695
189,"APD 10",11.6,36.9140633250936
189,"APD 20",30.4,23.5473638075746
189,"APD 50",83.4,-16.4550784927997
189,"APD 70",101.2,-43.0389413916828
189,"APD 90",110,-69.8059097634087
