"Sweep (n)","APD","APD value (ms)","APD value (mV)"
146,"APD 20",37.8,35.1531990279227
146,"APD 50",86.6,-4.55932627378388
146,"APD 90",105,-57.739259103073
147,"APD 20",38.8,35.214234185537
147,"APD 50",87,-4.71191416781949
147,"APD 90",105.2,-57.6934827348623
148,"APD 20",37.6,35.6109627100295
148,"APD 50",86.6,-4.26330575935481
148,"APD 90",105.2,-58.142091143327
149,"APD 20",38,35.2844246167933
149,"APD 50",86.2,-4.70275889417735
149,"APD 90",104.4,-57.5439465987074
150,"APD 20",37.6,35.595703920626
150,"APD 50",86.6,-4.47387705312394
150,"APD 90",104.8,-57.4279797992404
