"Sweep (n)","APD","APD value (ms)","APD value (mV)"
78,"APD 10",3.8,30.3497321236819
78,"APD 20",12,17.9443363385872
78,"APD 50",30,-19.3298344164305
78,"APD 70",38.8,-44.6624765842217
78,"APD 90",45,-69.4244400283197
79,"APD 10",3.6,30.6549079117531
79,"APD 20",12,17.8375248127622
79,"APD 50",30,-19.2993168376233
79,"APD 70",39,-44.8486338149451
79,"APD 90",45.4,-69.8638931631422
80,"APD 10",3.8,30.422974312819
80,"APD 20",12,17.9321293070643
80,"APD 50",30.4,-19.387817816164
80,"APD 70",39.4,-44.329834975224
80,"APD 90",45.8,-69.5037857332182
81,"APD 10",3.6,30.6274420908267
81,"APD 20",11.8,18.0755619274578
81,"APD 50",30.2,-19.6624760254281
81,"APD 70",38.8,-44.2047129021148
81,"APD 90",45.2,-69.3817154179897
82,"APD 10",3.6,30.3985602497733
82,"APD 20",11.8,17.7948002024323
82,"APD 50",29.8,-19.5495609838417
82,"APD 70",38.6,-44.2626963018484
82,"APD 90",45,-69.5404068277867
