"Sweep (n)","APD","APD value (ms)","APD value (mV)"
131,"APD 10",16.6,37.4816902909061
131,"APD 20",37,24.9053960644915
131,"APD 50",85,-12.4328616060211
131,"APD 70",96,-37.6007088482538
131,"APD 90",101,-62.5213637021489
132,"APD 10",16.8,37.5213631433553
132,"APD 20",36.6,24.9664312221057
132,"APD 50",85.2,-12.6556399313131
132,"APD 70",96,-37.5610359958046
132,"APD 90",101,-62.2344984613619
133,"APD 10",16.4,37.3474129441547
133,"APD 20",36.4,24.8931890329686
133,"APD 50",84.4,-12.582397742176
133,"APD 70",95.2,-37.5518807221624
133,"APD 90",100.2,-62.3565687765904
134,"APD 10",16.4,37.3535164599162
134,"APD 20",36.6,24.7924810229051
134,"APD 50",83.4,-12.4847414899932
134,"APD 70",94.2,-37.3931893123654
134,"APD 90",99.2,-62.2100843983162
135,"APD 10",17,37.3077400917055
135,"APD 20",36.6,24.9389654011793
135,"APD 50",83.6,-12.7471926677345
135,"APD 70",94.2,-37.5091561118325
135,"APD 90",99.2,-62.2589125244076
