"Sweep (n)","APD","APD value (ms)","APD value (mV)"
469,"APD 10",10.2,37.9211434257286
469,"APD 20",24,24.5361333609253
469,"APD 50",65.4,-15.6677249595759
469,"APD 70",80.2,-42.581177709576
469,"APD 90",89.6,-69.2962661973297
470,"APD 10",10.2,37.8570565102336
470,"APD 20",24,24.517822813641
470,"APD 50",65,-15.5944827704389
470,"APD 70",80,-42.3950204788525
470,"APD 90",89.6,-69.4641128807689
471,"APD 10",10.2,37.8479012365915
471,"APD 20",23.8,24.5483403924482
471,"APD 50",64.8,-15.6829837489795
471,"APD 70",79.6,-42.4285898155404
471,"APD 90",89,-69.1192642402484
472,"APD 10",10.2,37.8143318999037
472,"APD 20",23.8,24.4934087505953
472,"APD 50",64.6,-15.6402591386495
472,"APD 70",79.6,-42.3095712581926
472,"APD 90",89.2,-69.4610611228882
473,"APD 10",10.2,37.8997811205636
473,"APD 20",23.8,24.5513921503289
473,"APD 50",65,-15.5914310125581
473,"APD 70",79.8,-42.3522958685226
473,"APD 90",89.2,-69.0155044723042
