"Sweep (n)","APD","APD value (ms)","APD value (mV)"
423,"APD 10",7,36.4654549166289
423,"APD 20",18.2,23.0682378203028
423,"APD 50",53,-16.4154056403504
423,"APD 70",65.6,-42.7520761508959
423,"APD 90",72,-69.0826431456799
424,"APD 10",7.2,36.3616951486847
424,"APD 20",18.4,23.0834966097064
424,"APD 50",53.2,-16.5344241976982
424,"APD 70",65.4,-42.9779062340686
424,"APD 90",71.8,-69.4091812389161
425,"APD 10",7.2,36.2792976859055
425,"APD 20",18.4,23.2482915352648
425,"APD 50",53.4,-16.6076663868353
425,"APD 70",65.6,-43.2434091696905
425,"APD 90",72,-69.876100194665
426,"APD 10",7.2,36.4685066745096
426,"APD 20",18.6,23.0926518833485
426,"APD 50",53.8,-16.4825443137261
426,"APD 70",66.4,-43.2800302642591
426,"APD 90",72.6,-69.198609945147
427,"APD 10",7.2,36.4746101902711
427,"APD 20",18.4,23.2116704406963
427,"APD 50",53.6,-16.525268924056
427,"APD 70",66.2,-42.697144509043
427,"APD 90",72.8,-69.802858005528
