"Sweep (n)","APD","APD value (ms)","APD value (mV)"
218,"APD 10",3.4,34.362791336605
218,"APD 20",7.6,23.1018055433481
218,"APD 50",18.2,-10.3149409163166
218,"APD 70",24.8,-32.379148852698
218,"APD 90",31.2,-54.9621555925627
219,"APD 10",3.4,34.301756183254
219,"APD 20",7.6,23.0407703899971
219,"APD 50",18.2,-10.4064936463431
219,"APD 70",25,-32.8369125028304
219,"APD 90",31.4,-54.9926731692382
220,"APD 10",3.6,33.9660628398236
220,"APD 20",7.6,23.1018055433481
220,"APD 50",18.4,-10.3454584929921
220,"APD 70",25,-32.8063949261549
220,"APD 90",31.2,-54.6874974024833
221,"APD 10",3.6,33.9965804164991
221,"APD 20",7.8,22.8271473532687
221,"APD 50",18.2,-10.1928706096146
221,"APD 70",25,-33.0200179628833
221,"APD 90",31.2,-54.8400852858607
222,"APD 10",3.6,33.8439925331216
222,"APD 20",7.8,22.7050770465667
222,"APD 50",18.2,-10.1928706096146
222,"APD 70",25,-32.8674300795058
222,"APD 90",31.2,-54.7180149791588
