"Sweep (n)","APD","APD value (ms)","APD value (mV)"
28,"APD 10",15.4,46.185303766697
28,"APD 20",43,32.7575690915637
28,"APD 50",110.2,-7.59887712297314
28,"APD 70",127.6,-34.609986125156
28,"APD 90",136.4,-61.7187513795216
29,"APD 10",15.4,46.2158213455041
29,"APD 20",42.6,32.7453620600409
29,"APD 50",110.6,-7.60803239661528
29,"APD 70",127.8,-34.5794685463488
29,"APD 90",136.6,-61.4898695384682
30,"APD 10",15.2,46.2402354085498
30,"APD 20",41.6,32.754517333683
30,"APD 50",109.2,-7.80944841674228
30,"APD 70",126.4,-34.7778328085951
30,"APD 90",135.2,-61.8804945471993
31,"APD 10",15.2,46.2341318927884
31,"APD 20",41.6,32.7606208494444
31,"APD 50",108.8,-7.63549821754168
31,"APD 70",126.2,-34.5367439360189
31,"APD 90",135.2,-61.8347181789887
32,"APD 10",15.4,46.1547861878899
32,"APD 20",42.4,32.775879638848
32,"APD 50",108.6,-7.69958513303664
32,"APD 70",126.2,-34.704590619458
32,"APD 90",135,-61.5325941487982
