"Sweep (n)","APD","APD value (ms)","APD value (mV)"
344,"APD 10",18.4,34.9456794920343
344,"APD 20",37.8,22.2961430764826
344,"APD 50",85.2,-15.6982425383831
344,"APD 70",101.2,-41.3238534627226
344,"APD 90",109.6,-66.8548598927601
345,"APD 10",18.4,35.1409919963999
345,"APD 20",38.2,22.323608897409
345,"APD 50",84.8,-15.7897952748044
345,"APD 70",100.8,-41.0797128322656
345,"APD 90",109.2,-66.6381850832295
346,"APD 10",18.4,35.1013191439506
346,"APD 20",38.6,22.3205571395283
346,"APD 50",85,-15.6982425383831
346,"APD 70",101,-41.0217294325321
346,"APD 90",109.4,-66.3665786318461
347,"APD 10",18.6,35.1257332069963
347,"APD 20",38.6,22.3907475707847
347,"APD 50",85.2,-15.8538821902994
347,"APD 70",100.8,-41.1254892004763
347,"APD 90",109.2,-66.6046157465417
348,"APD 10",18.8,35.1043709018313
348,"APD 20",38.6,22.3541264762162
348,"APD 50",85,-15.8721927375837
348,"APD 70",101,-41.1743173265677
348,"APD 90",109.4,-66.4764419155518
