"Sweep (n)","APD","APD value (ms)","APD value (mV)"
57,"APD 10",7.48,43.9453104127098
57,"APD 20",29.88,30.8227524422478
57,"APD 50",95.58,-8.85009723589294
57,"APD 70",118.64,-35.0952131768168
57,"APD 90",128.6,-61.6455048844956
58,"APD 10",7.2,43.6401346459548
58,"APD 20",29.16,30.5175766754929
58,"APD 50",98.4,-9.15527300264787
58,"APD 70",120.44,-35.4003889435717
58,"APD 90",129.14,-61.9506806512506
59,"APD 10",8,43.3349588791999
59,"APD 20",29.12,30.212400908738
59,"APD 50",95.68,-9.15527300264787
59,"APD 70",119.04,-35.0952131768168
59,"APD 90",129.3,-61.3403291177407
60,"APD 10",5.42,44.5556619462196
60,"APD 20",27.18,31.1279282090027
60,"APD 50",96.72,-8.54492146913801
60,"APD 70",120.32,-35.0952131768168
60,"APD 90",129,-61.6455048844956
61,"APD 10",8.8,43.029783112445
61,"APD 20",30.26,29.907225141983
61,"APD 50",96.38,-9.15527300264787
61,"APD 70",118.16,-35.4003889435717
61,"APD 90",127.14,-61.3403291177407
