"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
6,7.8,164.504997069244
7,7.6,154.830925263114
8,7.8,143.554680681518
9,7.6,137.069695637977
10,7.8,152.359001552397
