"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703040",-73.3319948778192,44.9799968581834,118.311991736003,264.999981489965,-17.7999987566845,0.568042447553194,2.84972222222222,0.199332567617848,2.58,12.26,43.24
"18703044",-74.3929948037092,56.799996032566,131.192990836275,369.899974162779,-20.3999985750766,1.1879393923934,3.58722222222222,0.331158573069246,2.88,22.5,46.86
"18703048",-70.392995083106,60.439995778315,130.832990861421,390.599972716907,-23.3999983655291,0.775460436701247,2.81105555555556,0.275860943113944,1.66,9.94,39.36
"18703055",-68.7889951951441,56.3499960639982,125.138991259142,338.399976363029,-16.9999988125641,0.773103414097294,3.19122222222222,0.242259347755149,2.78,15.12,48.28
"18703058",-75.4119947325329,55.3499961338473,130.76199086638,364.699974526001,-26.5999981420112,0.431335136523794,1.8175,0.237323321333587,1.3,9.22,26.08
"18703063",-74.1769948187966,58.9099958851842,133.086990703981,378.399973569072,-15.1999989382921,0.407764910484241,2.4855,0.164057497680242,5.46,20.1,37.08
"18704026",-68.1759952379616,57.5499959801791,125.725991218141,286.899979960274,-17.999998742715,0.735391052434011,4.59644444444444,0.159991284855591,4.86,27.04,63.12
"18704032",-74.5049947958861,52.8199963105658,127.324991106452,341.199976167454,-12.7999991059307,0.56097137974133,2.85266666666667,0.196648064877774,4.48,19.44,43.3
"18704038",-73.9529948344429,56.4599960563147,130.412990890758,369.199974211684,-12.4166657993728,0.461976430375211,2.36411111111111,0.195412317214687,3.96,16.28,35.32
"18704042",-73.011994900171,81.7599942891302,154.771989189301,290.199979729751,-63.9999955296532,0.909810725126693,3.265,0.278655658538038,0.62,20.12,49.54
"18704046",-74.5899947899489,54.6399961834403,129.229990973389,376.199973722729,-42.09999705935,0.252201418623202,1.24661111111111,0.20230961875385,0.739999999999998,3.54,18.32
"18704051",-73.4059948726504,67.2399953033405,140.645990175991,332.899976747212,-49.3999965494497,0.379480639236781,2.3665,0.160355224693336,0.94,12.9,35.54
"18704055",-73.608994858471,56.1799960758725,129.788990934344,353.399975315296,-16.8999988195491,0.476118565998941,3.09822222222222,0.153674763089602,4.2,17.82,46.18
"18704059",-76.5109946557686,49.6999965284953,126.210991184264,323.699977389817,-7.91666611369391,1.20679557322504,4.887,0.246939957688774,9.42,36.76,74.98
"18710036",-74.3529948065032,49.0899965711033,123.442991377606,312.999978137203,-24.699998274725,0.294627825494395,1.9085,0.154376644220275,1.3,6.3,28.2
"18710041",-71.652994995096,53.3599962728472,125.012991267943,360.199974840322,-27.0999981070875,0.787245549721021,2.81688888888889,0.279473412255017,1.34,9.96,40.98
"18710045",-71.8589949807071,53.4199962686563,125.278991249363,363.999974574892,-28.6999979953276,0.344125300177453,1.66722222222222,0.206406377980478,1.14,7.44,25.88
"18710049",-74.5519947926032,52.389996340601,126.941991133204,350.999975482939,-25.0833315812828,0.457262385167301,2.49033333333333,0.183614931803226,1.34,9.74,35.88
