"Sweep (n)","APD","APD value (ms)","APD value (mV)"
736,"APD 20",0.199999999999999,-47.3999966891484
736,"APD 50",0.399999999999999,-57.4999959836716
736,"APD 90",13.9,-71.7499949883206
737,"APD 20",0.199999999999999,-47.0999967101032
737,"APD 50",0.399999999999999,-57.1499960081188
737,"APD 90",14,-71.5499950022905
738,"APD 20",0.199999999999999,-46.9999967170881
738,"APD 50",0.399999999999999,-56.9999960185962
738,"APD 90",14.2,-71.2999950197528
739,"APD 20",0.199999999999999,-46.5499967485202
739,"APD 50",0.399999999999999,-56.5999960465359
739,"APD 90",14.6,-70.9999950407075
740,"APD 20",0.199999999999999,-46.1999967729674
740,"APD 50",0.399999999999999,-56.2499960709831
740,"APD 90",14.5,-70.6499950651547
