"Sweep (n)","Peak x (ms)","Peak y (mV)"
698,8.3,47.7499966647012
699,8.6,47.4499966856559
700,8.3,47.6999966681936
701,8.4,47.1999967031182
702,8.2,47.7499966647012
703,8.2,47.3999966891484
704,8.3,47.7499966647012
705,8.3,47.549996678671
706,8.4,47.3499966926409
707,8.2,47.5999966751786
