"Sweep (n)","Peak x (ms)","Peak y (mV)"
575,9.1,8.39999941326681
576,9.1,8.34999941675927
577,8.9,8.09999943422156
578,9,8.29999942025172
579,8.9,8.34999941675927
580,8.9,8.54999940278943
581,9.2,7.69999946216124
582,9.3,8.19999942723664
583,8.9,8.64999939580451
584,9.2,7.99999944120648
