"Sweep (n)","APD","APD value (ms)","APD value (mV)"
52,"APD 20",34,29.5684800408851
52,"APD 50",65,-1.58386222945808
52,"APD 90",195,-43.2647684528463
53,"APD 20",32.4,29.5379624642096
53,"APD 50",66.2,-1.40991204240777
53,"APD 90",201.6,-42.6483134040013
54,"APD 20",32,29.7759995622784
54,"APD 50",64.8,-1.25427240136276
54,"APD 90",201.8,-42.7795389837059
55,"APD 20",31.8,29.8522935039671
55,"APD 50",65.4,-1.25427240136276
55,"APD 90",201,-42.6422098886662
56,"APD 20",32,29.7851548352811
56,"APD 50",66.8,-1.14746088299853
56,"APD 90",200.4,-42.3400858795788
