"Sweep (n)","APD","APD value (ms)","APD value (mV)"
276,"APD 20",3,25.349998229323
276,"APD 50",13.6,-6.79999952502551
276,"APD 90",43.7,-49.4499965459576
277,"APD 20",3.1,25.5499982153532
277,"APD 50",13.5,-6.54999954248781
277,"APD 90",43.8,-49.4499965459576
278,"APD 20",3,25.5499982153532
278,"APD 50",13.3,-6.44999954947273
278,"APD 90",43.9,-49.1999965634199
279,"APD 20",3.2,25.0499982502778
279,"APD 50",13.3,-6.89999951804059
279,"APD 90",44.1,-49.3499965529425
280,"APD 20",3.3,25.3999982258306
280,"APD 50",13.7,-6.79999952502551
280,"APD 90",44.2,-49.5499965389726
