"Sweep (n)","APD","APD value (ms)","APD value (mV)"
409,"APD 20",1.3,27.0499981105794
409,"APD 50",10.5,-8.89999937834221
409,"APD 90",38.9,-56.8499960290736
410,"APD 20",1.3,26.8499981245493
410,"APD 50",10.7,-9.09999936437237
410,"APD 90",38.7,-56.8999960255811
411,"APD 20",1.4,25.9999981839211
411,"APD 50",10.5,-9.39999934341762
411,"APD 90",38.8,-56.8999960255811
412,"APD 20",1.3,26.8499981245493
412,"APD 50",10.4,-9.04999936786483
412,"APD 90",38.7,-56.799996032566
413,"APD 20",1.3,26.5999981420116
413,"APD 50",10.6,-9.24999935389499
413,"APD 90",39,-56.799996032566
