"Sweep (n)","APD","APD value (ms)","APD value (mV)"
168,"APD 20",2,31.9999977648259
168,"APD 50",28.3,-6.44999954947273
168,"APD 90",61,-57.7499959662093
169,"APD 20",1.9,32.3999977368862
169,"APD 50",28.6,-6.44999954947273
169,"APD 90",60.6,-57.7999959627168
170,"APD 20",2,32.2999977438712
170,"APD 50",28.8,-6.24999956344256
170,"APD 90",60.6,-57.7999959627168
171,"APD 20",2,32.1499977543485
171,"APD 50",28.1,-6.34999955645765
171,"APD 90",60.6,-57.8499959592244
172,"APD 20",2,32.1499977543485
172,"APD 50",28.5,-6.2999995599501
172,"APD 90",60.6,-57.8999959557319
