"Sweep (n)","APD","APD value (ms)","APD value (mV)"
105,"APD 20",1.3,25.899998190906
105,"APD 50",11.2,-8.34999941675927
105,"APD 90",35.3,-54.4999961932192
106,"APD 20",1.2,26.4999981489965
106,"APD 50",11.1,-8.59999939929697
106,"APD 90",35.2,-54.4999961932192
107,"APD 20",1.2,26.7499981315342
107,"APD 50",11,-8.29999942025172
107,"APD 90",35.2,-54.3499962036965
108,"APD 20",1.3,25.9499981874135
108,"APD 50",11.1,-8.34999941675927
108,"APD 90",34.9,-54.3999962002041
109,"APD 20",1.3,25.5999982118607
109,"APD 50",10.7,-8.34999941675927
109,"APD 90",34.7,-54.3999962002041
