"Sweep (n)","APD","APD value (ms)","APD value (mV)"
298,"APD 20",1.5,24.2999983026647
298,"APD 50",10.7,-12.0999991548248
298,"APD 90",40,-60.9499957426919
299,"APD 20",1.5,24.4499982921873
299,"APD 50",10.7,-11.9499991653022
299,"APD 90",40,-60.9499957426919
300,"APD 20",1.5,24.5999982817099
300,"APD 50",10.5,-12.1499991513323
300,"APD 90",39.9,-60.9499957426919
301,"APD 20",1.5,24.6499982782175
301,"APD 50",10.8,-11.9499991653022
301,"APD 90",39.9,-60.9499957426919
302,"APD 20",1.5,24.4499982921873
302,"APD 50",10.7,-12.0499991583173
302,"APD 90",39.9,-60.9499957426919
