"Sweep (n)","APD","APD value (ms)","APD value (mV)"
401,"APD 20",6.2,26.4499981524889
401,"APD 50",23.4,-9.34999934691008
401,"APD 90",51,-56.9999960185962
402,"APD 20",6.2,26.3499981594738
402,"APD 50",23.1,-9.34999934691008
402,"APD 90",51,-56.9999960185962
403,"APD 20",6.3,26.3499981594738
403,"APD 50",23.7,-9.39999934341762
403,"APD 90",51.1,-57.0499960151037
404,"APD 20",6.3,26.2999981629663
404,"APD 50",23.2,-9.34999934691008
404,"APD 90",51,-56.9999960185962
405,"APD 20",6.4,26.2999981629663
405,"APD 50",23.5,-9.44999933992516
405,"APD 90",51.1,-56.9499960220886
