"Sweep (n)","APD","APD value (ms)","APD value (mV)"
80,"APD 20",58.2,36.5142830427203
80,"APD 50",152.2,-2.67639166138451
80,"APD 90",173.2,-54.2999279715105
81,"APD 20",59.8,36.517334800601
81,"APD 50",152.2,-2.67028814562309
81,"APD 90",174,-54.9560559158636
82,"APD 20",56.2,36.6638191788752
82,"APD 50",151.2,-2.47802739913823
82,"APD 90",173,-54.7760022009016
83,"APD 20",59,36.315918780474
83,"APD 50",152.4,-2.597045956486
83,"APD 90",174,-54.4097912552161
84,"APD 20",55.2,36.6943367576823
84,"APD 50",152,-2.4200439994047
84,"APD 90",173.8,-54.6051037595817
