"Sweep (n)","APD","APD value (ms)","APD value (mV)"
73,"APD 20",41.4,30.3833014603697
73,"APD 50",76.8,-9.43908712504254
73,"APD 90",89.8,-62.2222914298391
74,"APD 20",41.2,30.3466803658012
74,"APD 50",76.4,-9.35058614650189
74,"APD 90",89.6,-62.8112807008165
75,"APD 20",40.2,30.337525092159
75,"APD 50",76.4,-9.47265646173037
75,"APD 90",89.8,-63.1103529731263
76,"APD 20",41,30.2825934503062
76,"APD 50",76.8,-9.67102072397666
76,"APD 90",90,-63.0096449630628
77,"APD 20",41,30.316162786994
77,"APD 50",76.2,-9.53674337722532
77,"APD 90",89.4,-63.0462660576314
