"Sweep (n)","APD","APD value (ms)","APD value (mV)"
4,"APD 20",35.2,27.8411871457365
4,"APD 50",75,-11.5875246730639
4,"APD 90",94,-64.2303481153477
5,"APD 20",34.6,27.9449469136807
5,"APD 50",74.8,-11.4715578735968
5,"APD 90",94.2,-64.077760221312
6,"APD 20",34.6,27.8564459351401
6,"APD 50",75.2,-11.618042251871
6,"APD 90",94.4,-63.9068617799922
7,"APD 20",33.6,27.9144293348736
7,"APD 50",74.4,-11.3098147059191
7,"APD 90",93.6,-63.7512221280759
8,"APD 20",33.6,27.9479986715615
8,"APD 50",73,-11.5844729151831
8,"APD 90",92.2,-64.184571747137
