"Sweep (n)","APD","APD value (ms)","APD value (mV)"
76,"APD 20",18.8,31.0150153416771
76,"APD 50",42.8,-8.22753924639983
76,"APD 90",53.6,-59.8632825880486
77,"APD 20",19,30.9051520579715
77,"APD 50",43,-8.19091815183129
77,"APD 90",53.8,-60.092164429102
78,"APD 20",18.4,31.0424811626035
78,"APD 50",43.2,-8.4472658138111
78,"APD 90",54,-60.7421888576937
79,"APD 20",18.8,30.9997565522736
79,"APD 50",44,-8.38012714043544
79,"APD 90",54.8,-60.0158704820842
80,"APD 20",18.8,30.9906012786314
80,"APD 50",43.6,-8.35266131950903
80,"APD 90",54.4,-60.2661146283026
