"Sweep (n)","APD","APD value (ms)","APD value (mV)"
73,"APD 20",36,28.1738287547341
73,"APD 50",63.4,-11.2487795483048
73,"APD 90",74.2,-64.7430434393073
74,"APD 20",35.8,28.2653814911555
74,"APD 50",63.8,-11.5356447890918
74,"APD 90",74.4,-64.5538344507031
75,"APD 20",36.4,28.2836920384398
75,"APD 50",63.6,-11.1541750540027
75,"APD 90",74.4,-64.7918715653987
76,"APD 20",35.8,28.1707769968534
76,"APD 50",63,-11.6790774094852
76,"APD 90",73.6,-64.8864760597008
77,"APD 20",35.4,28.2409674281098
77,"APD 50",63.2,-11.575317641541
77,"APD 90",73.8,-64.6423354292438
