"Sweep (n)","APD","APD value (ms)","APD value (mV)"
13,"APD 20",7.8,42.9473886552614
13,"APD 50",44.6,1.2847900677798
13,"APD 90",61,-54.9743664631478
14,"APD 20",7.8,42.9077158028122
14,"APD 50",44.8,1.39465335148543
14,"APD 90",61.4,-54.4708264128303
15,"APD 20",7.6,42.9534921710229
15,"APD 50",45.2,1.19934084711986
15,"APD 90",62,-54.919434821295
16,"APD 20",7.8,42.9107675606929
16,"APD 50",45.2,1.38854983572401
16,"APD 90",62,-54.9530041579829
17,"APD 20",7.6,43.1701669805534
17,"APD 50",45.2,1.37023928843973
17,"APD 90",62,-54.6173107911045
