"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","RR (ms)","Frequency (Hz)","SD1","SD2","SD1_SD2 Ratio","APD 10 (ms)","APD 30 (ms)","APD 50 (ms)","APD 70 (ms)","APD 90 (ms)"
"CelIJ_07_12_21_0000",-44.2706267493147,-4.43725554530376,39.8333712040109,4.50134245487345,-4.88281215440534,3622.70833333333,0.276036574846167,884.760288891855,11.4541666666667,77.2435319512713,11.2600000000004,26.3800000000005,52.8300000000001,340.160000000001,705.67
"CelIL  07_12_21_0000",-43.5047663822057,38.6025537688074,82.1073201510131,7.28352813034453,-4.83921561732449,1504.42666666667,0.664705048213273,9.06510893481223,5.33022222222222,1.70070000027746,128.857142857143,288.153571428571,376.507142857143,442.592857142857,539.8
"CelIM 07_12_21_0000",-40.8697480837807,32.489011372286,73.3587594560667,9.46044854925559,-5.12695276208858,4027.01666666667,0.248322786512762,400.809336779969,7.79163888888891,51.4409538860347,38.4400000000009,91.5800000000003,119.590000000001,144.19,338.27
"CelIN 07_12_21_0000",-30.038926859425,21.8267425346818,51.8656693941067,4.69631585685202,-4.67300381965713,756.774242424242,1.32139803912539,68.2640886557493,10.9914444444444,6.21065675223906,22.91875,49.1406249999999,73.5203124999998,105.4046875,164.8140625
"CelIO 07_12_21_0000",-51.8533523243843,35.8123753948691,87.6657277192534,12.9723918149983,-4.67153662852035,467.533962264151,2.13888205074397,27.6337330087701,14.484,1.90787993708714,35.9134615384614,105.378846153846,141.95,176.023076923077,224.1
"CelIP 07_12_21_0000",-48.5051320364402,34.9969173766429,83.502049413083,64.0600808882836,-4.75506416201275,287.236781609195,3.48144828248551,13.9229325215631,8.07947222222222,1.72324777394106,15.7308139534882,38.0813953488371,56.1569767441861,78.5290697674418,112.133139534884
