"Sweep (n)","Peak x (s)","Peak y (mV)"
70,160.75,39.0624972351363
71,144.900000000001,40.1306123939096
72,203.399999999998,38.2995578360125
73,191.400000000001,38.2690402600476
74,166.850000000002,39.1235323870662
75,154.25,40.6799287612787
76,158.75,40.496823305489
77,164.049999999999,40.2832002737343
78,165.5,40.496823305489
79,165.5,39.8254366342601
80,172.700000000001,40.5273408814539
81,182.25,39.3066378428559
82,200.400000000001,39.6728487544353
83,170.399999999998,39.9475069381199
84,186.650000000001,40.3137178496993
85,157.350000000002,39.1845675389961
86,174.200000000001,40.8325166411034
87,131.450000000001,41.6564911921571
88,230.349999999999,36.1328099425011
89,176.900000000001,40.2832002737343
90,187.049999999999,39.855954210225
91,166.299999999999,41.5344208882973
92,244,43.3349578702293
93,248.100000000002,43.4570281740891
94,248.800000000003,40.9851045209282
95,178.400000000001,29.9072244456512
96,3245.9,34.8815893279381
97,148.650000000001,42.297360287421
98,159.800000000003,41.5954560402272
99,147.400000000001,41.107174824788
100,170.900000000001,40.1306123939096
101,162.550000000003,40.9240693689983
102,155.900000000001,41.5649384642622
103,150.25,41.9311493758416
104,140.349999999999,42.0532196797014
105,148.349999999999,40.8019990651385
106,185.599999999999,35.5224584232021
107,202.099999999999,35.1867650875876
108,187.799999999996,35.7055638789918
109,160.450000000004,33.72192144127
110,459.150000000001,36.6821263098702
111,127.800000000003,38.9099093553116
112,226,35.4614232712722
113,221.849999999999,34.2712378086391
114,212.800000000003,32.4096656747772
115,142.349999999999,38.9404269312765
116,145.199999999997,36.6516087339052
117,130.199999999997,38.9099093553116
118,162,37.1704075253094
119,178.099999999999,34.8205541760082
120,174.400000000001,35.9802220626763
121,1791.85,37.8723117725032
122,155.300000000003,39.6118136025054
123,139.349999999999,40.8325166411034
124,136.5,42.7551239268953
125,158.600000000006,39.7949190582951
126,159.350000000006,40.6799287612787
127,137.650000000001,41.107174824788
128,148.650000000001,39.7033663304003
129,161.5,41.0156220968931
130,154.299999999996,42.5720184711056
131,154.550000000003,43.1823699904046
132,172.5,41.4123505844375
133,166.550000000003,39.9780245140848
134,170.550000000003,40.0390596660147
135,154.299999999996,40.4357881535591
136,152.800000000003,39.7033663304003
137,165.900000000001,39.4897432986456
138,156,40.1306123939096
139,148.5,41.076657248823
140,146.700000000004,40.5883760333838
141,149.849999999999,40.3747530016292
142,158.650000000001,39.88647178619
143,153.649999999994,39.5507784505755
144,160.699999999997,38.665768747592
145,161.150000000001,40.2526826977694
146,179.900000000001,39.0624972351363
147,191.450000000004,39.0930148111013
148,177.599999999999,41.0156220968931
