"Sweep (n)","APD","APD value (ms)","APD value (mV)"
784,"APD 20",0.6,40.2999971850777
784,"APD 50",5.3,-0.0499999965075405
784,"APD 90",28.2,-51.4499964062592
785,"APD 20",0.6,39.3499972514344
785,"APD 50",5.2,0.499999965075405
785,"APD 90",28,-51.3499964132441
786,"APD 20",0.6,38.6999972968364
786,"APD 50",5.3,0.0499999965075405
786,"APD 90",28.1,-51.3499964132441
787,"APD 20",0.699999999999999,37.4499973841478
787,"APD 50",5.3,0.499999965075405
787,"APD 90",28.4,-51.2999964167366
788,"APD 20",0.6,38.0999973387459
788,"APD 50",5.3,-0.149999989522622
788,"APD 90",28.7,-51.3999964097517
789,"APD 20",0.6,38.8999972828665
789,"APD 50",5.3,0.099999993015081
789,"APD 90",28.6,-51.3499964132441
790,"APD 20",0.700000000000001,37.4499973841478
790,"APD 50",5.4,0
790,"APD 90",29,-51.2999964167366
791,"APD 20",0.700000000000001,38.0999973387459
791,"APD 50",5.3,0.249999982537703
791,"APD 90",28.7,-51.4499964062592
792,"APD 20",0.6,38.5999973038213
792,"APD 50",5.2,0.349999975552784
792,"APD 90",28.5,-51.3499964132441
793,"APD 20",0.6,39.499997240957
793,"APD 50",5.3,0.249999982537703
793,"APD 90",28.5,-51.3499964132441
