"Sweep (n)","APD","APD value (ms)","APD value (mV)"
756,"APD 20",0.9,12.1499991513323
756,"APD 50",7.5,-24.3999982956798
756,"APD 90",33.4,-72.9999949010091
757,"APD 20",0.9,11.9499991653022
757,"APD 50",7.4,-24.3499982991722
757,"APD 90",33.4,-72.9999949010091
758,"APD 20",0.899999999999999,11.3999992037192
758,"APD 50",7.6,-24.7999982677401
758,"APD 90",33.7,-73.0499948975167
759,"APD 20",0.900000000000001,11.4499992002268
759,"APD 50",7.5,-24.7499982712326
759,"APD 90",33.7,-73.1499948905318
760,"APD 20",0.999999999999998,11.0499992281665
760,"APD 50",7.6,-24.5999982817099
760,"APD 90",33.6,-73.1499948905318
761,"APD 20",0.9,12.1999991478399
761,"APD 50",7.6,-24.5499982852024
761,"APD 90",33.7,-73.1999948870393
762,"APD 20",0.9,11.6999991827645
762,"APD 50",7.8,-24.4499982921873
762,"APD 90",34.1,-72.9999949010091
763,"APD 20",0.9,11.9999991618097
763,"APD 50",7.7,-24.699998274725
763,"APD 90",33.9,-72.8499949114865
764,"APD 20",0.9,11.5999991897494
764,"APD 50",7.7,-24.8499982642476
764,"APD 90",33.4,-72.8999949079941
765,"APD 20",0.9,11.7999991757796
765,"APD 50",7.5,-24.7499982712326
765,"APD 90",33.4,-72.8999949079941
