"Sweep (n)","APD","APD value (ms)","APD value (mV)"
549,"APD 20",2.2,19.799998616986
549,"APD 50",11.2,-15.9499988859054
549,"APD 90",47.2,-63.6999955506066
550,"APD 20",2.2,19.8499986134936
550,"APD 50",11.4,-16.099998875428
550,"APD 90",47.5,-63.7499955471142
551,"APD 20",2.2,19.8499986134936
551,"APD 50",11.3,-15.7999988963828
551,"APD 90",47.5,-63.6999955506066
552,"APD 20",2.2,19.4499986414333
552,"APD 50",11.3,-15.9499988859054
552,"APD 90",47.2,-63.7999955436217
553,"APD 20",2.1,20.0499985995237
553,"APD 50",11.3,-15.999998882413
553,"APD 90",47,-63.7999955436217
554,"APD 20",2.2,19.9999986030162
554,"APD 50",11.3,-15.9499988859054
554,"APD 90",47.2,-63.6999955506066
555,"APD 20",2.3,19.7499986204785
555,"APD 50",11.3,-16.2499988649507
555,"APD 90",47.3,-63.7499955471142
556,"APD 20",2.2,20.0499985995237
556,"APD 50",11.2,-16.1499988719356
556,"APD 90",47,-63.7499955471142
557,"APD 20",2.2,19.3999986449257
557,"APD 50",11.1,-16.0499988789205
557,"APD 90",46.9,-63.6999955506066
558,"APD 20",2.2,19.8999986100011
558,"APD 50",11.3,-16.1499988719356
558,"APD 90",47.1,-63.7499955471142
