"Sweep (n)","APD","APD value (ms)","APD value (mV)"
698,"APD 20",0.699999999999999,22.7499984109309
698,"APD 50",11.2,-13.599999050051
698,"APD 90",49.8,-62.6499956239483
699,"APD 20",0.699999999999999,23.4499983620365
699,"APD 50",11.2,-13.6499990465586
699,"APD 90",49.8,-62.7999956134709
700,"APD 20",0.699999999999999,22.6499984179158
700,"APD 50",11.2,-13.5499990535435
700,"APD 90",49.7,-62.6999956204558
701,"APD 20",0.699999999999998,24.4999982886949
701,"APD 50",11.1,-13.6499990465586
701,"APD 90",50.2,-62.6499956239483
702,"APD 20",0.700000000000001,24.7499982712326
702,"APD 50",11.3,-13.6499990465586
702,"APD 90",50.8,-62.5999956274407
703,"APD 20",0.800000000000001,21.5999984912575
703,"APD 50",11.3,-13.7999990360812
703,"APD 90",51.1,-62.6499956239483
704,"APD 20",0.799999999999997,21.5999984912575
704,"APD 50",11.6,-13.7499990395736
704,"APD 90",51.3,-62.6999956204558
705,"APD 20",0.699999999999999,23.9499983271119
705,"APD 50",11.4,-13.6999990430661
705,"APD 90",51.2,-62.5999956274407
706,"APD 20",0.699999999999998,23.1499983829913
706,"APD 50",11.6,-13.7999990360812
706,"APD 90",51.3,-62.5999956274407
707,"APD 20",0.700000000000001,23.499998358544
707,"APD 50",11.4,-13.6999990430661
707,"APD 90",51.4,-62.5499956309332
